date,pid,race,L1_startCourse,L1_class,L1_age,L1_avgST_rc,L1_ec_avgST,L1_flying,L1_late,L1_ss_starts,L1_ss_first,L1_ss_second,L1_ss_third,L1_ms_winRate,L1_ms_top2Rate,L1_ms_top3Rate,L1_win_k,L1_lose_k,L1_d_avgST_rc,L1_d_age,L1_d_class,L1_rank_avgST,L1_rank_age,L1_rank_class,L2_startCourse,L2_class,L2_age,L2_avgST_rc,L2_ec_avgST,L2_flying,L2_late,L2_ss_starts,L2_ss_first,L2_ss_second,L2_ss_third,L2_ms_winRate,L2_ms_top2Rate,L2_ms_top3Rate,L2_win_k,L2_lose_k,L2_d_avgST_rc,L2_d_age,L2_d_class,L2_rank_avgST,L2_rank_age,L2_rank_class,L3_startCourse,L3_class,L3_age,L3_avgST_rc,L3_ec_avgST,L3_flying,L3_late,L3_ss_starts,L3_ss_first,L3_ss_second,L3_ss_third,L3_ms_winRate,L3_ms_top2Rate,L3_ms_top3Rate,L3_win_k,L3_lose_k,L3_d_avgST_rc,L3_d_age,L3_d_class,L3_rank_avgST,L3_rank_age,L3_rank_class,L4_startCourse,L4_class,L4_age,L4_avgST_rc,L4_ec_avgST,L4_flying,L4_late,L4_ss_starts,L4_ss_first,L4_ss_second,L4_ss_third,L4_ms_winRate,L4_ms_top2Rate,L4_ms_top3Rate,L4_win_k,L4_lose_k,L4_d_avgST_rc,L4_d_age,L4_d_class,L4_rank_avgST,L4_rank_age,L4_rank_class,L5_startCourse,L5_class,L5_age,L5_avgST_rc,L5_ec_avgST,L5_flying,L5_late,L5_ss_starts,L5_ss_first,L5_ss_second,L5_ss_third,L5_ms_winRate,L5_ms_top2Rate,L5_ms_top3Rate,L5_win_k,L5_lose_k,L5_d_avgST_rc,L5_d_age,L5_d_class,L5_rank_avgST,L5_rank_age,L5_rank_class,L6_startCourse,L6_class,L6_age,L6_avgST_rc,L6_ec_avgST,L6_flying,L6_late,L6_ss_starts,L6_ss_first,L6_ss_second,L6_ss_third,L6_ms_winRate,L6_ms_top2Rate,L6_ms_top3Rate,L6_win_k,L6_lose_k,L6_d_avgST_rc,L6_d_age,L6_d_class,L6_rank_avgST,L6_rank_age,L6_rank_class,mean_avgST_rc,mean_age,mean_class
20250812,16,1R,1,3,53,0.17,0.15,0,0,28,12,9,5,42.8,75.0,92.8,12,4,0.010000000000000009,13,0,2,4,1,2,3,60,0.2,0.18,0,0,22,0,5,3,0.0,22.7,36.3,0,2,0.04000000000000001,20,0,6,6,2,3,3,55,0.17,0.14,0,0,26,1,10,2,3.8,42.3,50.0,1,0,0.010000000000000009,15,0,3,5,3,4,3,49,0.18,0.19,0,0,23,0,1,6,0.0,4.3,30.4,0,3,0.01999999999999999,9,0,4,3,4,5,3,42,0.16,0.21,0,0,15,0,0,2,0.0,0.0,13.3,0,4,0.0,2,0,1,2,5,6,3,35,0.18,0.21,0,0,9,0,0,0,0.0,0.0,0.0,0,1,0.01999999999999999,-5,0,5,1,6,0.17666666666666667,49.0,3.0
20250812,16,2R,1,3,27,0.19,0.18,1,0,15,8,1,1,53.3,60.0,66.6,8,5,0.03,-13,0,3,2,1,2,3,37,0.19,0.2,0,0,19,2,4,2,10.5,31.5,42.1,2,3,0.03,-3,0,4,5,2,3,3,28,0.19,0.19,0,0,20,0,2,5,0.0,10.0,35.0,0,2,0.03,-12,0,5,4,3,4,3,39,0.16,0.15,0,0,21,0,2,7,0.0,9.5,42.8,0,4,0.0,-1,0,1,6,4,5,3,27,0.17,0.19,1,0,19,0,0,1,0.0,0.0,5.2,0,2,0.010000000000000009,-13,0,2,3,5,6,3,22,0.19,0.2,0,0,82,1,6,8,1.2,8.5,18.2,1,12,0.03,-18,0,6,1,6,0.18166666666666667,30.0,3.0
20250812,16,3R,1,3,49,0.17,0.19,0,0,20,9,4,2,45.0,65.0,75.0,9,4,0.010000000000000009,9,0,1,6,2,2,3,41,0.18,0.15,1,0,12,0,1,2,0.0,8.3,25.0,0,2,0.01999999999999999,1,0,5,5,3,3,3,30,0.17,0.18,0,0,21,2,6,8,9.5,38.1,76.1,2,1,0.010000000000000009,-10,0,2,1,4,4,3,36,0.19,0.18,0,0,16,0,3,3,0.0,18.7,37.5,0,0,0.03,-4,0,6,3,5,5,3,39,0.17,0.17,0,0,17,0,0,1,0.0,0.0,5.8,0,4,0.010000000000000009,-1,0,3,4,6,6,1,31,0.17,0.18,0,0,21,1,1,9,4.7,9.5,52.3,1,2,0.010000000000000009,-9,-2,4,2,1,0.17500000000000002,37.666666666666664,2.6666666666666665
20250812,16,4R,1,2,28,0.15,0.11,1,0,17,14,2,1,82.3,94.1,100.0,14,0,-0.010000000000000009,-12,-1,1,2,2,2,3,52,0.21,0.22,0,0,23,1,5,3,4.3,26.0,39.1,1,4,0.04999999999999999,12,0,6,5,3,3,3,55,0.19,0.17,0,0,18,2,2,4,11.1,22.2,44.4,2,2,0.03,15,0,3,6,4,4,3,36,0.19,0.19,0,0,28,2,3,2,7.1,17.8,25.0,2,4,0.03,-4,0,4,4,5,5,3,26,0.19,0.17,0,0,22,0,3,2,0.0,13.6,22.7,0,3,0.03,-14,0,5,1,6,6,1,34,0.15,0.1,0,0,18,0,5,5,0.0,27.7,55.5,0,5,-0.010000000000000009,-6,-2,2,3,1,0.17999999999999997,38.5,2.5
20250812,16,5R,1,3,34,0.19,0.15,0,0,18,8,3,0,44.4,61.1,61.1,8,3,0.03,-6,0,5,3,2,2,3,40,0.17,0.11,0,0,18,0,3,2,0.0,16.6,27.7,0,3,0.010000000000000009,0,0,3,5,3,3,3,39,0.19,0.18,1,0,18,2,5,3,11.1,38.8,55.5,2,0,0.03,-1,0,6,4,4,4,3,27,0.17,0.16,0,0,31,5,6,2,16.1,35.4,41.9,5,5,0.010000000000000009,-13,0,4,1,5,5,3,31,0.16,0.14,0,0,16,2,0,4,12.5,12.5,37.5,2,3,0.0,-9,0,2,2,6,6,1,46,0.15,0.17,0,0,13,0,2,7,0.0,15.3,69.2,0,2,-0.010000000000000009,6,-2,1,6,1,0.17166666666666666,36.166666666666664,2.6666666666666665
20250812,16,6R,1,2,46,0.16,0.14,0,0,21,10,4,4,47.6,66.6,85.7,10,4,0.0,6,-1,2,4,2,2,3,50,0.17,0.17,0,0,19,3,2,3,15.7,26.3,42.1,3,3,0.010000000000000009,10,0,3,5,3,3,3,26,0.19,0.19,0,0,23,1,11,3,4.3,52.1,65.2,1,3,0.03,-14,0,6,1,4,4,3,55,0.17,0.16,0,0,27,2,4,8,7.4,22.2,51.8,2,4,0.010000000000000009,15,0,4,6,5,5,3,26,0.17,0.16,0,0,19,0,3,3,0.0,15.7,31.5,0,3,0.010000000000000009,-14,0,5,2,6,6,1,32,0.15,0.15,0,0,14,0,2,3,0.0,14.2,35.7,0,1,-0.010000000000000009,-8,-2,1,3,1,0.16833333333333333,39.166666666666664,2.5
20250812,16,7R,1,1,46,0.16,0.16,0,0,16,11,1,2,68.7,75.0,87.5,11,2,0.0,6,-2,1,4,1,2,3,42,0.16,0.15,0,0,16,3,2,2,18.7,31.2,43.7,3,2,0.0,2,0,2,3,3,3,3,58,0.22,0.21,0,0,19,1,1,1,5.2,10.5,15.7,1,1,0.06,18,0,6,6,4,4,3,28,0.19,0.2,0,0,20,2,1,3,10.0,15.0,30.0,2,3,0.03,-12,0,4,1,5,5,3,54,0.19,0.16,0,0,17,1,0,1,5.8,5.8,11.7,1,3,0.03,14,0,5,5,6,6,2,39,0.17,0.16,0,0,20,0,0,2,0.0,0.0,10.0,0,3,0.010000000000000009,-1,-1,3,2,2,0.18166666666666664,44.5,2.5
20250812,16,8R,1,1,36,0.15,0.13,0,0,22,12,6,3,54.5,81.8,95.4,12,4,-0.010000000000000009,-4,-2,1,1,1,2,3,39,0.17,0.15,0,0,12,0,5,1,0.0,41.6,50.0,0,2,0.010000000000000009,-1,0,5,2,3,3,3,39,0.16,0.17,0,0,20,3,3,4,15.0,30.0,50.0,3,1,0.0,-1,0,2,3,4,4,3,39,0.16,0.14,0,0,10,1,0,2,10.0,10.0,30.0,1,1,0.0,-1,0,3,4,5,5,3,60,0.2,0.22,0,0,22,0,1,2,0.0,4.5,13.6,0,3,0.04000000000000001,20,0,6,6,6,6,2,40,0.16,0.14,0,0,24,3,1,3,12.5,16.6,29.1,3,1,0.0,0,-1,4,5,2,0.16666666666666666,42.166666666666664,2.5
20250812,16,9R,1,3,36,0.19,0.18,0,0,15,5,1,4,33.3,40.0,66.6,5,3,0.03,-4,0,5,3,2,2,3,20,0.18,0.19,0,0,16,0,2,0,0.0,12.5,12.5,0,0,0.01999999999999999,-20,0,3,1,3,3,3,49,0.18,0.16,0,0,24,0,5,6,0.0,20.8,45.8,0,2,0.01999999999999999,9,0,4,6,4,4,3,30,0.17,0.18,0,0,19,2,4,1,10.5,31.5,36.8,2,1,0.010000000000000009,-10,0,1,2,5,5,3,37,0.19,0.19,0,0,22,0,1,7,0.0,4.5,36.3,0,3,0.03,-3,0,6,4,6,6,2,39,0.17,0.19,0,0,28,0,3,5,0.0,10.7,28.5,0,2,0.010000000000000009,-1,-1,2,5,1,0.18000000000000002,35.166666666666664,2.8333333333333335
20250812,16,10R,1,1,34,0.15,0.15,0,0,24,14,6,2,58.3,83.3,91.6,14,4,-0.010000000000000009,-6,-2,1,2,1,2,1,46,0.15,0.15,0,0,18,8,3,2,44.4,61.1,72.2,8,2,-0.010000000000000009,6,-2,2,4,2,3,3,36,0.19,0.15,0,0,20,1,7,5,5.0,40.0,65.0,1,5,0.03,-4,0,4,3,4,4,3,55,0.19,0.18,0,0,21,0,1,5,0.0,4.7,28.5,0,2,0.03,15,0,5,6,5,5,2,46,0.16,0.15,0,0,16,0,6,3,0.0,37.5,56.2,0,5,0.0,6,-1,3,5,3,6,3,27,0.19,0.22,1,0,23,0,1,3,0.0,4.3,17.3,0,3,0.03,-13,0,6,1,6,0.17166666666666666,40.666666666666664,2.1666666666666665
20250812,16,11R,1,1,31,0.17,0.12,0,0,29,23,4,1,79.3,93.1,96.5,23,2,0.010000000000000009,-9,-2,2,4,1,2,3,26,0.19,0.17,0,0,25,2,5,6,8.0,28.0,52.0,2,4,0.03,-14,0,4,1,3,3,3,27,0.17,0.17,0,0,25,3,7,4,12.0,40.0,56.0,3,2,0.010000000000000009,-13,0,3,3,4,4,3,26,0.19,0.22,0,0,12,0,2,2,0.0,16.6,33.3,0,3,0.03,-14,0,5,2,5,5,1,46,0.16,0.12,0,0,12,1,4,1,8.3,41.6,50.0,1,4,0.0,6,-2,1,6,2,6,3,34,0.19,0.21,0,0,20,1,1,1,5.0,10.0,15.0,1,3,0.03,-6,0,6,5,6,0.17833333333333334,31.666666666666668,2.3333333333333335
20250812,16,12R,1,2,39,0.17,0.14,0,0,24,15,8,0,62.5,95.8,95.8,15,3,0.010000000000000009,-1,-1,4,4,3,2,3,49,0.17,0.19,0,0,59,5,14,10,8.4,32.2,49.1,5,8,0.010000000000000009,9,0,5,6,5,3,1,32,0.15,0.13,0,0,20,5,6,3,25.0,55.0,70.0,5,0,-0.010000000000000009,-8,-2,1,2,1,4,3,39,0.19,0.17,1,0,21,2,6,6,9.5,38.1,66.6,2,1,0.03,-1,0,6,5,6,5,2,28,0.15,0.11,1,0,18,3,1,2,16.6,22.2,33.3,3,2,-0.010000000000000009,-12,-1,2,1,4,6,1,36,0.15,0.17,0,0,22,1,0,6,4.5,4.5,31.8,1,2,-0.010000000000000009,-4,-2,3,3,2,0.16333333333333333,37.166666666666664,2.0
