date,pid,race,L1_startCourse,L1_class,L1_age,L1_avgST_rc,L1_ec_avgST,L1_flying,L1_late,L1_ss_starts,L1_ss_first,L1_ss_second,L1_ss_third,L1_ms_winRate,L1_ms_top2Rate,L1_ms_top3Rate,L1_winK_逃げ,L1_loseK_逃げ,L1_winK_差し,L1_loseK_差し,L1_winK_まくり,L1_loseK_まくり,L1_winK_まくり差し,L1_loseK_まくり差し,L1_winK_抜き,L1_loseK_抜き,L1_winK_恵まれ,L1_loseK_恵まれ,L1_winK_total,L1_loseK_total,L1_d_avgST_rc,L1_d_age,L1_d_class,L1_rank_avgST,L1_rank_age,L1_rank_class,L2_startCourse,L2_class,L2_age,L2_avgST_rc,L2_ec_avgST,L2_flying,L2_late,L2_ss_starts,L2_ss_first,L2_ss_second,L2_ss_third,L2_ms_winRate,L2_ms_top2Rate,L2_ms_top3Rate,L2_winK_逃げ,L2_loseK_逃げ,L2_winK_差し,L2_loseK_差し,L2_winK_まくり,L2_loseK_まくり,L2_winK_まくり差し,L2_loseK_まくり差し,L2_winK_抜き,L2_loseK_抜き,L2_winK_恵まれ,L2_loseK_恵まれ,L2_winK_total,L2_loseK_total,L2_d_avgST_rc,L2_d_age,L2_d_class,L2_rank_avgST,L2_rank_age,L2_rank_class,L3_startCourse,L3_class,L3_age,L3_avgST_rc,L3_ec_avgST,L3_flying,L3_late,L3_ss_starts,L3_ss_first,L3_ss_second,L3_ss_third,L3_ms_winRate,L3_ms_top2Rate,L3_ms_top3Rate,L3_winK_逃げ,L3_loseK_逃げ,L3_winK_差し,L3_loseK_差し,L3_winK_まくり,L3_loseK_まくり,L3_winK_まくり差し,L3_loseK_まくり差し,L3_winK_抜き,L3_loseK_抜き,L3_winK_恵まれ,L3_loseK_恵まれ,L3_winK_total,L3_loseK_total,L3_d_avgST_rc,L3_d_age,L3_d_class,L3_rank_avgST,L3_rank_age,L3_rank_class,L4_startCourse,L4_class,L4_age,L4_avgST_rc,L4_ec_avgST,L4_flying,L4_late,L4_ss_starts,L4_ss_first,L4_ss_second,L4_ss_third,L4_ms_winRate,L4_ms_top2Rate,L4_ms_top3Rate,L4_winK_逃げ,L4_loseK_逃げ,L4_winK_差し,L4_loseK_差し,L4_winK_まくり,L4_loseK_まくり,L4_winK_まくり差し,L4_loseK_まくり差し,L4_winK_抜き,L4_loseK_抜き,L4_winK_恵まれ,L4_loseK_恵まれ,L4_winK_total,L4_loseK_total,L4_d_avgST_rc,L4_d_age,L4_d_class,L4_rank_avgST,L4_rank_age,L4_rank_class,L5_startCourse,L5_class,L5_age,L5_avgST_rc,L5_ec_avgST,L5_flying,L5_late,L5_ss_starts,L5_ss_first,L5_ss_second,L5_ss_third,L5_ms_winRate,L5_ms_top2Rate,L5_ms_top3Rate,L5_winK_逃げ,L5_loseK_逃げ,L5_winK_差し,L5_loseK_差し,L5_winK_まくり,L5_loseK_まくり,L5_winK_まくり差し,L5_loseK_まくり差し,L5_winK_抜き,L5_loseK_抜き,L5_winK_恵まれ,L5_loseK_恵まれ,L5_winK_total,L5_loseK_total,L5_d_avgST_rc,L5_d_age,L5_d_class,L5_rank_avgST,L5_rank_age,L5_rank_class,L6_startCourse,L6_class,L6_age,L6_avgST_rc,L6_ec_avgST,L6_flying,L6_late,L6_ss_starts,L6_ss_first,L6_ss_second,L6_ss_third,L6_ms_winRate,L6_ms_top2Rate,L6_ms_top3Rate,L6_winK_逃げ,L6_loseK_逃げ,L6_winK_差し,L6_loseK_差し,L6_winK_まくり,L6_loseK_まくり,L6_winK_まくり差し,L6_loseK_まくり差し,L6_winK_抜き,L6_loseK_抜き,L6_winK_恵まれ,L6_loseK_恵まれ,L6_winK_total,L6_loseK_total,L6_d_avgST_rc,L6_d_age,L6_d_class,L6_rank_avgST,L6_rank_age,L6_rank_class,mean_avgST_rc,mean_age,mean_class
20250812,08,1R,1,2,39,0.14,0.16,0,0,35,27,5,0,77.1,91.4,91.4,25,0,0,2,0,3,0,3,2,0,0,0,27,8,-0.01999999999999999,-1,-1,1,3,1,2,3,37,0.18,0.17,0,0,23,1,3,3,4.3,17.3,30.4,0,10,1,2,0,7,0,2,0,1,0,0,1,22,0.01999999999999999,-3,0,3,2,2,3,3,39,0.17,0.14,0,0,21,3,4,3,14.2,33.3,47.6,0,9,0,5,2,1,1,3,0,0,0,0,3,18,0.010000000000000009,-1,0,2,4,3,4,3,49,0.2,0.19,0,0,11,0,1,3,0.0,9.0,36.3,0,5,0,0,0,3,0,3,0,0,0,0,0,11,0.04000000000000001,9,0,5,5,4,5,3,54,0.18,0.2,0,0,22.0,0.0,0.0,7.0,0.0,0.0,31.8,0,10,0,1,0,6,0,4,0,1,0,0,0,22,0.01999999999999999,14,0,4,6,5,6,4,22,0.23,0.22,1,0,65,0,1,1,0.0,1.5,3.0,0,34,0,9,0,15,0,7,0,0,0,0,0,65,0.07,-18,1,6,1,6,0.18333333333333332,40.0,3.0
20250812,08,2R,1,2,42,0.18,0.19,0,0,24,13,5,1,54.1,75.0,79.1,12,0,0,3,0,7,0,0,1,1,0,0,13,11,0.01999999999999999,2,-1,5,4,3,2,3,54,0.18,0.16,0,0,14,0,4,3,0.0,28.5,50.0,0,8,0,3,0,2,0,2,0,0,0,0,0,15,0.01999999999999999,14,0,6,6,6,3,2,41,0.17,0.15,0,0,25,2,8,8,8.0,40.0,72.0,0,14,0,2,1,3,0,3,1,1,0,0,2,23,0.010000000000000009,1,-1,4,3,4,4,1,37,0.14,0.16,0,0,15,1,3,3,6.6,26.6,46.6,0,8,0,1,1,2,0,3,0,0,0,0,1,14,-0.01999999999999999,-3,-2,1,2,1,5,1,44,0.14,0.13,0,0,17.0,3.0,3.0,4.0,17.6,35.2,58.8,0,11,1,1,0,1,2,1,0,0,0,0,3,14,-0.01999999999999999,4,-2,2,5,2,6,2,29,0.16,0.15,0,0,20,1,0,4,5.0,5.0,25.0,0,13,0,0,0,1,1,3,0,2,0,0,1,19,0.0,-11,-1,3,1,5,0.16166666666666668,41.166666666666664,1.8333333333333333
20250812,08,3R,1,2,36,0.17,0.21,0,0,24,12,2,4,50.0,58.3,75.0,12,0,0,3,0,5,0,2,0,2,0,0,12,12,0.010000000000000009,-4,-1,4,3,3,2,3,44,0.19,0.18,0,0,26,4,6,7,15.3,38.4,65.3,0,12,4,0,0,2,0,6,0,2,0,0,4,22,0.03,4,0,6,5,4,3,1,34,0.13,0.15,0,0,21,5,6,6,23.8,52.3,80.9,0,13,0,0,1,0,4,1,0,2,0,0,5,16,-0.03,-6,-2,1,2,1,4,3,42,0.17,0.18,0,0,26,4,4,7,15.3,30.7,57.6,0,16,1,5,2,0,1,0,0,0,0,1,4,22,0.010000000000000009,2,0,5,4,5,5,3,45,0.15,0.13,1,0,18.0,3.0,1.0,3.0,16.6,22.2,38.8,0,9,0,2,1,3,1,1,1,0,0,0,3,15,-0.010000000000000009,5,0,2,6,6,6,1,29,0.15,0.14,0,0,14,0,3,0,0.0,21.4,21.4,0,8,0,0,0,1,0,3,0,1,0,1,0,14,-0.010000000000000009,-11,-2,3,1,2,0.16,38.333333333333336,2.1666666666666665
20250812,08,4R,1,3,47,0.19,0.2,0,0,18,11,4,3,61.1,83.3,100.0,11,0,0,2,0,2,0,3,0,0,0,0,11,7,0.03,7,0,6,5,4,2,3,34,0.15,0.15,0,0,20,2,3,3,10.0,25.0,40.0,0,11,1,1,0,1,0,3,0,1,1,1,2,18,-0.010000000000000009,-6,0,1,2,5,3,2,40,0.15,0.16,0,0,19,1,4,5,5.2,26.3,52.6,0,12,0,2,1,2,0,2,0,0,0,0,1,18,-0.010000000000000009,0,-1,2,4,3,4,1,29,0.18,0.19,0,0,13,2,3,5,15.3,38.4,76.9,0,8,1,2,0,1,1,0,0,0,0,0,2,11,0.01999999999999999,-11,-2,4,1,1,5,1,36,0.18,0.2,1,0,20.0,2.0,3.0,4.0,10.0,25.0,45.0,0,13,0,0,0,1,2,2,0,2,0,0,2,18,0.01999999999999999,-4,-2,5,3,2,6,3,48,0.16,0.19,0,0,16,0,0,2,0.0,0.0,12.5,0,9,0,1,0,2,0,2,0,2,0,0,0,16,0.0,8,0,3,6,6,0.1683333333333333,39.0,2.1666666666666665
20250812,08,5R,1,2,51,0.17,0.16,0,0,17,11,2,1,64.7,76.4,82.3,11,0,0,1,0,4,0,1,0,0,0,0,11,6,0.010000000000000009,11,-1,4,6,2,2,3,39,0.17,0.15,0,0,16,0,4,3,0.0,25.0,43.7,0,14,0,1,0,1,0,0,0,0,0,0,0,16,0.010000000000000009,-1,0,5,4,5,3,2,25,0.17,0.2,0,0,16,4,5,5,25.0,56.2,87.5,0,10,1,0,1,1,2,0,0,1,0,0,4,12,0.010000000000000009,-15,-1,6,1,3,4,2,46,0.16,0.19,1,0,17,0,3,2,0.0,17.6,29.4,0,10,0,2,0,1,0,1,0,3,0,0,0,17,0.0,6,-1,3,5,4,5,3,28,0.15,0.14,0,0,16.0,2.0,0.0,2.0,12.5,12.5,25.0,0,11,0,0,1,1,1,2,0,0,0,0,2,14,-0.010000000000000009,-12,0,2,2,6,6,1,37,0.14,0.15,0,0,22,1,2,9,4.5,13.6,54.5,0,14,0,1,0,2,0,4,1,0,0,0,1,21,-0.01999999999999999,-3,-2,1,3,1,0.16,37.666666666666664,2.1666666666666665
20250812,08,6R,1,1,41,0.12,0.12,0,0,28,20,4,2,71.4,85.7,92.8,20,0,0,3,0,2,0,3,0,0,0,0,20,8,-0.04000000000000001,1,-2,1,5,1,2,3,27,0.18,0.14,0,0,17,1,5,2,5.8,35.2,47.0,0,10,0,1,0,1,0,2,1,2,0,0,1,16,0.01999999999999999,-13,0,4,1,4,3,1,29,0.16,0.15,0,0,15,4,5,3,26.6,60.0,80.0,0,7,0,2,4,1,0,0,0,1,0,0,4,11,0.0,-11,-2,3,2,2,4,1,37,0.13,0.12,0,0,24,4,7,9,16.6,45.8,83.3,0,10,1,1,2,4,0,4,1,1,0,0,4,20,-0.03,-3,-2,2,3,3,5,3,38,0.2,0.23,0,0,12.0,1.0,1.0,2.0,8.3,16.6,33.3,0,8,0,0,0,1,1,0,0,2,0,0,1,11,0.04000000000000001,-2,0,5,4,5,6,3,49,0.2,0.2,0,0,19,0,0,2,0.0,0.0,10.5,0,7,0,5,0,2,0,3,0,2,0,0,0,19,0.04000000000000001,9,0,6,6,6,0.165,36.833333333333336,2.0
20250812,08,7R,1,3,54,0.18,0.16,0,0,15,4,5,1,26.6,60.0,66.6,4,0,0,4,0,2,0,5,0,0,0,0,4,11,0.01999999999999999,14,0,5,6,5,2,2,39,0.14,0.15,0,0,24,3,10,4,12.5,54.1,70.8,0,11,1,2,1,3,0,5,1,0,0,0,3,21,-0.01999999999999999,-1,-1,3,3,4,3,1,23,0.12,0.12,1,0,20,6,5,4,30.0,55.0,75.0,0,7,0,1,3,4,2,0,0,1,1,1,6,14,-0.04000000000000001,-17,-2,2,2,1,4,1,45,0.16,0.16,0,0,23,5,5,6,21.7,43.4,69.5,0,10,1,4,3,1,1,2,0,1,0,0,5,18,0.0,5,-2,4,4,2,5,4,21,,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-19,1,6,1,6,6,1,46,0.11,0.1,2,0,15,0,4,3,0.0,26.6,46.6,0,11,0,1,0,1,0,1,0,2,0,0,0,16,-0.05,6,-2,1,5,3,0.142,38.0,2.0
20250812,08,8R,1,2,42,0.18,0.15,0,0,19,10,5,2,52.6,78.9,89.4,10,0,0,2,0,1,0,3,0,2,0,1,10,9,0.01999999999999999,2,-1,5,3,3,2,3,45,0.15,0.15,1,0,20,2,6,3,10.0,40.0,55.0,0,12,2,1,0,1,0,3,0,1,0,0,2,18,-0.010000000000000009,5,0,2,5,4,3,1,38,0.15,0.17,0,0,21,2,7,6,9.5,42.8,71.4,0,11,1,2,1,3,0,1,0,3,0,0,2,20,-0.010000000000000009,-2,-2,3,2,1,4,3,48,0.16,0.15,0,0,20,1,3,6,5.0,20.0,50.0,0,9,0,3,1,2,0,4,0,1,0,0,1,19,0.0,8,0,4,6,5,5,4,22,0.23,0.18,1,0,21.0,0.0,0.0,2.0,0.0,0.0,9.5,0,6,0,3,0,6,0,2,0,3,0,1,0,21,0.07,-18,1,6,1,6,6,1,44,0.14,0.14,0,0,19,0,5,6,0.0,26.3,57.8,0,11,0,5,0,1,0,1,0,1,0,0,0,19,-0.01999999999999999,4,-2,1,4,2,0.16833333333333333,39.833333333333336,2.3333333333333335
20250812,08,9R,1,2,25,0.17,0.15,0,0,13,6,4,1,46.1,76.9,84.6,6,0,0,0,0,2,0,3,0,2,0,1,6,8,0.010000000000000009,-15,-1,3,1,2,2,2,29,0.16,0.16,0,0,24,7,5,6,29.1,50.0,75.0,0,11,6,2,1,2,0,0,0,1,0,1,7,17,0.0,-11,-1,2,3,3,3,3,56,0.18,0.19,0,0,21,0,3,2,0.0,14.2,23.8,0,12,0,0,0,4,0,4,0,1,0,0,0,21,0.01999999999999999,16,0,5,6,4,4,3,37,0.18,0.17,0,0,20,1,4,5,5.0,25.0,50.0,0,11,0,1,0,3,1,3,0,1,0,0,1,19,0.01999999999999999,-3,0,6,5,5,5,1,28,0.17,0.17,0,0,19.0,2.0,2.0,5.0,10.5,21.0,47.3,0,10,1,2,0,1,1,3,0,1,0,0,2,17,0.010000000000000009,-12,-2,4,2,1,6,3,34,0.15,0.17,0,0,16,0,1,1,0.0,6.2,12.5,0,10,0,2,0,1,0,2,0,1,0,0,0,16,-0.010000000000000009,-6,0,1,4,6,0.16833333333333333,34.833333333333336,2.3333333333333335
20250812,08,10R,1,3,53,0.18,0.16,0,0,17,8,2,2,47.0,58.8,70.5,7,0,0,4,0,3,0,2,1,0,0,0,8,9,0.01999999999999999,13,0,4,6,4,2,3,38,0.2,0.19,0,0,14,0,4,3,0.0,28.5,50.0,0,8,0,0,0,2,0,2,0,2,0,0,0,14,0.04000000000000001,-2,0,6,3,5,3,1,37,0.14,0.13,0,0,13,4,6,3,30.7,76.9,100.0,0,7,2,1,0,0,0,1,2,0,0,0,4,9,-0.01999999999999999,-3,-2,2,2,1,4,4,49,0.18,0.14,0,0,10,0,1,2,0.0,10.0,30.0,0,6,0,1,0,1,0,1,0,1,0,0,0,10,0.01999999999999999,9,1,5,5,6,5,2,40,0.15,0.17,0,0,25.0,1.0,3.0,4.0,4.0,16.0,32.0,0,13,0,1,0,8,1,2,0,0,0,0,1,24,-0.010000000000000009,0,-1,3,4,3,6,1,34,0.13,0.12,0,0,18,1,3,6,5.5,22.2,55.5,0,10,0,3,0,2,0,2,0,0,1,0,1,17,-0.03,-6,-2,1,1,2,0.16333333333333333,41.833333333333336,2.3333333333333335
