date,pid,race,lane,startCourse,class,age,avgST_rc,ec_avgST,flying,late,ss_starts,ss_first,ss_second,ss_third,ms_winRate,ms_top2Rate,ms_top3Rate,win_k,lose_k,d_avgST_rc,d_age,d_class,rank_avgST,rank_age,rank_class,mean_avgST_rc,mean_age,mean_class,rank,win,st,decision
20250812,17,2R,1,1,3,32,0.19,,0,0,,,,,,,,0,0,0.03,-8,0,6,2,3,0.165,41.5,2.5,5,0,0.2,差し
20250812,17,2R,2,2,3,31,0.18,,0,0,,,,,,,,0,0,0.0199999999999999,-9,0,5,1,4,0.165,41.5,2.5,1,1,0.19,差し
20250812,17,2R,3,3,1,38,0.16,,0,0,,,,,,,,0,0,0.0,-2,-2,2,3,1,0.165,41.5,2.5,2,0,0.14,差し
20250812,17,2R,4,4,2,56,0.14,,0,0,,,,,,,,0,0,-0.0199999999999999,16,-1,1,6,2,0.165,41.5,2.5,3,0,0.14,差し
20250812,17,2R,5,5,3,41,0.16,,0,0,,,,,,,,0,0,0.0,1,0,3,4,5,0.165,41.5,2.5,4,0,0.16,差し
20250812,17,2R,6,6,3,51,0.16,,0,0,,,,,,,,0,0,0.0,11,0,4,5,6,0.165,41.5,2.5,6,0,0.17,差し
